onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x6, prop_4_0.03, 1.6356,1.5555,1.545,1.6141,1.5522,unsat,unsat,unsat,unsat,unsat,1.7288,1.7879,4.5335,4.281,4.4052,unsat,unsat,unsat,unsat,unsat,1.7997,1.6424,1.7976,1.6807,1.739,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_5_0.03, 1.5534,1.6538,1.5288,1.6061,1.5699,unsat,unsat,unsat,unsat,unsat,4.5888,5.0789,4.9629,5.4851,6.7131,unsat,unsat,unsat,unsat,unsat,1.7073,1.6609,1.7347,1.7177,1.671,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_6_0.03, 0.7502,0.743,0.7458,0.7409,0.6264,sat,sat,sat,sat,sat,0.7099,0.7547,0.8002,0.7044,0.7917,sat,sat,sat,sat,sat,0.7097,0.7723,0.7707,0.7211,0.8048,sat,sat,sat,sat,sat
mnist-net_256x6, prop_7_0.03, 46.4862,46.9574,48.0206,47.1023,47.4623,unsat,unsat,unsat,unsat,unsat,155.7536,140.416,136.418,139.491,156.0301,unsat,unsat,unsat,unsat,unsat,93.8499,100.5814,94.4062,100.1314,103.6652,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_8_0.03, 1.7883,1.7655,1.8525,1.8712,1.9026,unsat,unsat,unsat,unsat,unsat,4.478,1.7075,4.657,4.4814,4.4337,unsat,unsat,unsat,unsat,unsat,1.9726,1.9726,1.9063,1.9923,2.0035,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_9_0.03, 82.738,80.8357,81.233,82.0632,81.6166,unsat,unsat,unsat,unsat,unsat,191.8409,225.7345,197.7988,175.3497,211.8073,unsat,unsat,unsat,unsat,unsat,104.3276,104.2486,105.9889,108.5032,111.3708,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_10_0.03, 1.6846,1.6979,1.5847,1.6156,1.6879,unsat,unsat,unsat,unsat,unsat,5.1756,5.3207,4.3897,5.1021,1.71,unsat,unsat,unsat,unsat,unsat,1.6738,1.7667,1.7611,1.7731,1.7468,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_11_0.03, 1.5637,1.5648,1.6836,1.5777,1.5618,unsat,unsat,unsat,unsat,unsat,5.3485,31.1397,141.8227,9.3154,4.4033,unsat,unsat,unsat,unsat,unsat,1.7556,1.7331,1.8638,1.875,1.7391,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_12_0.03, 4.4658,4.31,4.3906,4.4433,4.3707,unsat,unsat,unsat,unsat,unsat,172.3638,143.8356,169.3885,169.7381,169.1975,unsat,unsat,unsat,unsat,unsat,4.5325,4.6463,4.6413,4.5764,4.5111,unsat,unsat,unsat,unsat,unsat
mnist-net_256x6, prop_13_0.03, 1.6282,1.5785,1.5702,1.6515,1.6075,unsat,unsat,unsat,unsat,unsat,10.9619,7.97,140.1495,8.7829,4.9685,unsat,unsat,unsat,unsat,unsat,1.7498,1.7589,1.8666,1.8093,1.8125,unsat,unsat,unsat,unsat,unsat
